学校,文理科,招生省份,平均分数
北京邮电大学世纪学院,理科,江苏,277.0
北京邮电大学世纪学院,文科,浙江,408.6666667
北京邮电大学世纪学院,理科,安徽,467.0
北京邮电大学世纪学院,理科,福建,399.0
北京邮电大学世纪学院,理科,山东,475.0
北京邮电大学世纪学院,理科,湖北,398.0
北京邮电大学世纪学院,理科,湖南,413.5
北京邮电大学世纪学院,文科,广东,445.6666667
北京邮电大学世纪学院,理科,重庆,475.3333333
北京邮电大学世纪学院,文科,四川,440.5
北京邮电大学世纪学院,文科,陕西,399.0
北京邮电大学世纪学院,文科,甘肃,330.5
北京邮电大学世纪学院,文科,河北,354.0
北京邮电大学世纪学院,理科,山西,432.0
北京邮电大学世纪学院,文科,内蒙古,325.0
北京邮电大学世纪学院,理科,河南,385.0
北京邮电大学世纪学院,理科,海南,505.5
北京邮电大学世纪学院,文科,广西,319.0
北京邮电大学世纪学院,理科,云南,330.0
北京邮电大学世纪学院,文科,西藏,366.5
北京邮电大学世纪学院,理科,青海,323.0
北京邮电大学世纪学院,文科,宁夏,346.6666667
北京邮电大学世纪学院,理科,新疆,297.0
北京邮电大学世纪学院,理科,江西,434.5
北京中医药大学东方学院,文科,北京,450.75
北京中医药大学东方学院,理科,天津,359.6666667
北京中医药大学东方学院,理科,辽宁,408.3333333
北京中医药大学东方学院,文科,吉林,360.0
北京中医药大学东方学院,理科,黑龙江,388.5
北京中医药大学东方学院,文科,上海,335.25
北京中医药大学东方学院,理科,江苏,310.3333333
北京中医药大学东方学院,文科,浙江,379.0
北京中医药大学东方学院,理科,安徽,456.3333333
北京中医药大学东方学院,理科,福建,434.0
北京中医药大学东方学院,文科,山东,484.3333333
北京中医药大学东方学院,理科,湖北,382.0
北京中医药大学东方学院,文科,湖南,410.3333333
北京中医药大学东方学院,文科,广东,455.3333333
北京中医药大学东方学院,文科,重庆,436.0
北京中医药大学东方学院,文科,四川,458.6666667
北京中医药大学东方学院,理科,陕西,413.3333333
北京中医药大学东方学院,理科,甘肃,388.3333333
北京中医药大学东方学院,理科,河北,369.6666667
北京中医药大学东方学院,文科,山西,397.3333333
北京中医药大学东方学院,文科,内蒙古,348.6666667
北京中医药大学东方学院,理科,河南,435.6666667
北京中医药大学东方学院,理科,海南,511.6666667
北京中医药大学东方学院,理科,广西,371.3333333
北京中医药大学东方学院,文科,贵州,338.5
北京中医药大学东方学院,理科,云南,383.6666667
北京中医药大学东方学院,文科,西藏,478.0
北京中医药大学东方学院,文科,青海,324.0
北京中医药大学东方学院,文科,宁夏,343.5
北京中医药大学东方学院,文科,新疆,333.0
北京中医药大学东方学院,文科,江西,436.0
长春理工大学光电信息学院,文科,北京,445.25
长春理工大学光电信息学院,文科,天津,292.0
长春理工大学光电信息学院,文科,辽宁,401.5
长春理工大学光电信息学院,理科,吉林,331.6666667
长春理工大学光电信息学院,理科,黑龙江,341.6666667
长春理工大学光电信息学院,理科,上海,342.4
长春理工大学光电信息学院,文科,江苏,276.0
长春理工大学光电信息学院,文科,浙江,405.6666667
长春理工大学光电信息学院,理科,安徽,456.75
长春理工大学光电信息学院,理科,福建,396.0
长春理工大学光电信息学院,文科,山东,467.6666667
长春理工大学光电信息学院,文科,湖北,359.5
长春理工大学光电信息学院,理科,湖南,402.0
长春理工大学光电信息学院,理科,广东,428.6666667
长春理工大学光电信息学院,理科,重庆,429.0
长春理工大学光电信息学院,文科,四川,429.0
长春理工大学光电信息学院,理科,陕西,341.0
长春理工大学光电信息学院,理科,甘肃,362.6666667
长春理工大学光电信息学院,文科,河北,359.0
长春理工大学光电信息学院,文科,山西,343.0
长春理工大学光电信息学院,文科,内蒙古,304.5
长春理工大学光电信息学院,文科,河南,364.0
长春理工大学光电信息学院,理科,海南,484.0
长春理工大学光电信息学院,文科,广西,355.25
长春理工大学光电信息学院,理科,贵州,291.0
长春理工大学光电信息学院,文科,云南,359.5
长春理工大学光电信息学院,理科,西藏,459.0
长春理工大学光电信息学院,理科,青海,313.3333333
长春理工大学光电信息学院,理科,宁夏,345.3333333
长春理工大学光电信息学院,文科,新疆,331.5
长春理工大学光电信息学院,文科,江西,408.0
长春财经学院,文科,北京,441.0
长春财经学院,理科,天津,327.0
长春财经学院,文科,辽宁,420.0
长春财经学院,文科,吉林,336.0
长春财经学院,理科,黑龙江,377.0
长春财经学院,理科,江苏,258.0
长春财经学院,文科,浙江,445.0
长春财经学院,文科,安徽,446.0
长春财经学院,理科,福建,375.0
长春财经学院,文科,山东,468.0
长春财经学院,理科,湖北,365.0
长春财经学院,理科,广东,403.0
长春财经学院,理科,重庆,422.0
长春财经学院,文科,四川,468.0
长春财经学院,理科,陕西,352.0
长春财经学院,文科,河北,441.0
长春财经学院,理科,山西,336.0
长春财经学院,理科,内蒙古,351.0
长春财经学院,理科,河南,372.0
长春财经学院,文科,海南,489.0
长春财经学院,文科,广西,339.0
长春财经学院,文科,贵州,393.0
长春财经学院,文科,云南,404.0
长春财经学院,文科,青海,354.0
长春财经学院,理科,宁夏,405.0
长春财经学院,理科,新疆,358.0
长春财经学院,文科,江西,258.0
长江大学工程技术学院,文科,北京,435.25
长江大学工程技术学院,文科,天津,309.6666667
长江大学工程技术学院,文科,辽宁,387.0
长江大学工程技术学院,理科,吉林,367.3333333
长江大学工程技术学院,理科,黑龙江,338.6666667
长江大学工程技术学院,理科,上海,413.0
长江大学工程技术学院,文科,江苏,329.0
长江大学工程技术学院,文科,浙江,407.3333333
长江大学工程技术学院,理科,安徽,448.75
长江大学工程技术学院,文科,福建,463.0
长江大学工程技术学院,理科,山东,500.25
长江大学工程技术学院,理科,湖北,306.6666667
长江大学工程技术学院,理科,湖南,376.3333333
长江大学工程技术学院,文科,广东,468.5
长江大学工程技术学院,文科,重庆,394.0
长江大学工程技术学院,理科,四川,433.3333333
长江大学工程技术学院,理科,陕西,383.3333333
长江大学工程技术学院,文科,甘肃,388.6666667
长江大学工程技术学院,文科,河北,407.6666667
长江大学工程技术学院,文科,山西,332.0
长江大学工程技术学院,文科,内蒙古,289.5
长江大学工程技术学院,理科,河南,417.0
长江大学工程技术学院,文科,海南,522.5
长江大学工程技术学院,理科,广西,529.0
长江大学工程技术学院,理科,贵州,423.0
长江大学工程技术学院,文科,云南,376.0
长江大学工程技术学院,文科,青海,327.0
长江大学工程技术学院,文科,宁夏,347.0
长江大学工程技术学院,文科,新疆,283.3333333
长江大学工程技术学院,理科,江西,443.5
长江工程职业技术学院,文科,辽宁,320.6666667
长江工程职业技术学院,理科,江苏,278.0
长江工程职业技术学院,文科,浙江,284.5
长江工程职业技术学院,文科,安徽,305.2
长江工程职业技术学院,理科,湖北,235.8
长江工程职业技术学院,文科,湖南,289.25
长江工程职业技术学院,文科,广东,175.0
长江工程职业技术学院,文科,重庆,283.6
长江工程职业技术学院,文科,四川,238.4
长江工程职业技术学院,文科,陕西,218.8
长江工程职业技术学院,文科,甘肃,219.0
长江工程职业技术学院,理科,河北,287.75
长江工程职业技术学院,理科,山西,220.3333333
长江工程职业技术学院,文科,内蒙古,202.25
长江工程职业技术学院,理科,河南,233.4
长江工程职业技术学院,理科,海南,423.0
长江工程职业技术学院,理科,广西,224.4
长江工程职业技术学院,理科,贵州,219.2
长江工程职业技术学院,文科,云南,299.2
长江工程职业技术学院,文科,青海,253.4
长江工程职业技术学院,文科,宁夏,218.25
长江工程职业技术学院,文科,新疆,223.5
长江工程职业技术学院,理科,江西,277.75
长沙理工大学城南学院,文科,北京,451.75
长沙理工大学城南学院,文科,天津,331.0
长沙理工大学城南学院,理科,辽宁,419.0
长沙理工大学城南学院,理科,吉林,353.3333333
长沙理工大学城南学院,理科,黑龙江,361.3333333
长沙理工大学城南学院,文科,上海,377.0
长沙理工大学城南学院,文科,江苏,296.3333333
长沙理工大学城南学院,文科,浙江,441.6666667
长沙理工大学城南学院,文科,安徽,487.5
长沙理工大学城南学院,理科,福建,446.0
长沙理工大学城南学院,理科,山东,458.5
长沙理工大学城南学院,文科,湖北,440.0
长沙理工大学城南学院,理科,湖南,444.3333333
长沙理工大学城南学院,文科,广东,456.3333333
长沙理工大学城南学院,文科,重庆,434.3333333
长沙理工大学城南学院,理科,四川,459.3333333
长沙理工大学城南学院,理科,陕西,409.0
长沙理工大学城南学院,文科,甘肃,399.3333333
长沙理工大学城南学院,文科,河北,474.5
长沙理工大学城南学院,理科,山西,370.0
长沙理工大学城南学院,理科,内蒙古,341.5
长沙理工大学城南学院,理科,河南,460.0
长沙理工大学城南学院,理科,海南,527.0
长沙理工大学城南学院,文科,广西,396.6666667
长沙理工大学城南学院,理科,贵州,417.0
长沙理工大学城南学院,文科,云南,435.5
长沙理工大学城南学院,文科,西藏,475.0
长沙理工大学城南学院,文科,青海,325.0
长沙理工大学城南学院,理科,宁夏,392.3333333
长沙理工大学城南学院,理科,新疆,319.5
长沙理工大学城南学院,文科,江西,474.6666667
长沙医学院,文科,北京,466.25
长沙医学院,文科,天津,361.0
长沙医学院,理科,辽宁,432.3333333
长沙医学院,理科,吉林,397.3333333
长沙医学院,理科,黑龙江,386.3333333
长沙医学院,理科,上海,335.0
长沙医学院,理科,江苏,292.3333333
长沙医学院,文科,浙江,449.3333333
长沙医学院,理科,安徽,500.6666667
长沙医学院,理科,福建,435.25
长沙医学院,文科,山东,501.6666667
长沙医学院,文科,湖北,437.3333333
长沙医学院,文科,湖南,439.3333333
长沙医学院,文科,广东,473.3333333
长沙医学院,理科,重庆,468.0
长沙医学院,理科,四川,475.0
长沙医学院,文科,陕西,411.25
长沙医学院,理科,甘肃,420.0
长沙医学院,文科,河北,460.3333333
长沙医学院,文科,山西,408.3333333
长沙医学院,理科,内蒙古,352.6666667
长沙医学院,理科,河南,467.0
长沙医学院,理科,海南,522.0
长沙医学院,理科,广西,423.3333333
长沙医学院,文科,贵州,453.0
长沙医学院,文科,云南,435.6666667
长沙医学院,文科,西藏,302.0
长沙医学院,文科,青海,343.0
长沙医学院,文科,宁夏,394.5
长沙医学院,理科,新疆,327.0
长沙医学院,理科,江西,519.0
成都理工大学广播影视学院,理科,黑龙江,419.5
成都理工大学广播影视学院,理科,江苏,295.0
成都理工大学广播影视学院,理科,安徽,476.5
成都理工大学广播影视学院,理科,山东,529.0
成都理工大学广播影视学院,理科,湖北,499.0
成都理工大学广播影视学院,文科,广东,465.0
成都理工大学广播影视学院,理科,重庆,460.0
成都理工大学广播影视学院,理科,四川,363.6666667
成都理工大学广播影视学院,理科,陕西,442.0
成都理工大学广播影视学院,文科,甘肃,373.0
成都理工大学广播影视学院,文科,河北,425.0
成都理工大学广播影视学院,文科,山西,486.0
成都理工大学广播影视学院,理科,内蒙古,367.0
成都理工大学广播影视学院,理科,河南,500.0
成都理工大学广播影视学院,理科,贵州,315.0
成都理工大学广播影视学院,理科,云南,358.0
成都理工大学广播影视学院,理科,新疆,388.0
成都理工大学广播影视学院,理科,江西,422.0
大连交通大学信息工程学院,文科,北京,415.3333333
大连交通大学信息工程学院,理科,天津,334.0
大连交通大学信息工程学院,理科,辽宁,427.0
大连交通大学信息工程学院,理科,吉林,361.6666667
大连交通大学信息工程学院,文科,黑龙江,316.25
大连交通大学信息工程学院,理科,江苏,281.0
大连交通大学信息工程学院,理科,浙江,407.5
大连交通大学信息工程学院,文科,安徽,401.5
大连交通大学信息工程学院,理科,福建,392.0
大连交通大学信息工程学院,理科,山东,499.25
大连交通大学信息工程学院,文科,湖北,420.0
大连交通大学信息工程学院,理科,湖南,463.75
大连交通大学信息工程学院,理科,广东,451.25
大连交通大学信息工程学院,文科,重庆,419.0
大连交通大学信息工程学院,文科,四川,393.25
大连交通大学信息工程学院,理科,陕西,363.75
大连交通大学信息工程学院,理科,甘肃,372.75
大连交通大学信息工程学院,文科,河北,387.25
大连交通大学信息工程学院,文科,山西,318.25
大连交通大学信息工程学院,理科,内蒙古,267.75
大连交通大学信息工程学院,文科,河南,405.3333333
大连交通大学信息工程学院,文科,海南,504.0
大连交通大学信息工程学院,理科,广西,480.0
大连交通大学信息工程学院,文科,贵州,286.3333333
大连交通大学信息工程学院,文科,云南,359.0
大连交通大学信息工程学院,文科,西藏,460.0
大连交通大学信息工程学院,理科,青海,306.6666667
大连交通大学信息工程学院,理科,宁夏,360.3333333
大连交通大学信息工程学院,文科,新疆,299.75
大连交通大学信息工程学院,理科,江西,390.5
电子科技大学成都学院,理科,北京,458.0
电子科技大学成都学院,理科,天津,334.5
电子科技大学成都学院,理科,辽宁,412.5
电子科技大学成都学院,理科,吉林,345.0
